2023-05-17 19:10:43,661 INFO    StreamThr :485892 [internal.py:wandb_internal():86] W&B internal server running at pid: 485892, started at: 2023-05-17 19:10:43.660807
2023-05-17 19:10:45,157 INFO    Thread-12 :485892 [dir_watcher.py:_on_file_created():278] file/dir created: /home/bile-itu/git/dbAlpha_hebb/wandb/run-20230517_191043-i4ueo0cf/files/requirements.txt
2023-05-17 19:10:45,157 INFO    Thread-12 :485892 [dir_watcher.py:_on_file_created():278] file/dir created: /home/bile-itu/git/dbAlpha_hebb/wandb/run-20230517_191043-i4ueo0cf/files/wandb-metadata.json
2023-05-17 19:10:45,157 INFO    Thread-12 :485892 [dir_watcher.py:_on_file_created():278] file/dir created: /home/bile-itu/git/dbAlpha_hebb/wandb/run-20230517_191043-i4ueo0cf/files/wandb-summary.json
2023-05-17 19:10:45,157 INFO    Thread-12 :485892 [dir_watcher.py:_on_file_created():278] file/dir created: /home/bile-itu/git/dbAlpha_hebb/wandb/run-20230517_191043-i4ueo0cf/files/output.log
2023-05-17 19:10:47,158 INFO    Thread-12 :485892 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/bile-itu/git/dbAlpha_hebb/wandb/run-20230517_191043-i4ueo0cf/files/output.log
2023-05-17 19:10:49,252 DEBUG   HandlerThread:485892 [handler.py:handle_request():144] handle_request: status_report
2023-05-17 19:10:49,254 DEBUG   SenderThread:485892 [sender.py:send():375] send: exit
2023-05-17 19:10:49,254 INFO    SenderThread:485892 [sender.py:send_exit():598] handling exit code: 255
2023-05-17 19:10:49,254 INFO    SenderThread:485892 [sender.py:send_exit():600] handling runtime: 4
2023-05-17 19:10:49,254 INFO    SenderThread:485892 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-17 19:10:49,254 INFO    SenderThread:485892 [sender.py:send_exit():606] send defer
2023-05-17 19:10:49,254 DEBUG   HandlerThread:485892 [handler.py:handle_request():144] handle_request: defer
2023-05-17 19:10:49,254 INFO    HandlerThread:485892 [handler.py:handle_request_defer():170] handle defer: 0
2023-05-17 19:10:49,255 DEBUG   SenderThread:485892 [sender.py:send_request():402] send_request: defer
2023-05-17 19:10:49,255 INFO    SenderThread:485892 [sender.py:send_request_defer():622] handle sender defer: 0
2023-05-17 19:10:49,255 INFO    SenderThread:485892 [sender.py:transition_state():626] send defer: 1
2023-05-17 19:10:49,255 DEBUG   HandlerThread:485892 [handler.py:handle_request():144] handle_request: defer
2023-05-17 19:10:49,255 INFO    HandlerThread:485892 [handler.py:handle_request_defer():170] handle defer: 1
2023-05-17 19:10:49,255 DEBUG   SenderThread:485892 [sender.py:send_request():402] send_request: defer
2023-05-17 19:10:49,255 INFO    SenderThread:485892 [sender.py:send_request_defer():622] handle sender defer: 1
2023-05-17 19:10:49,255 INFO    SenderThread:485892 [sender.py:transition_state():626] send defer: 2
2023-05-17 19:10:49,255 DEBUG   HandlerThread:485892 [handler.py:handle_request():144] handle_request: defer
2023-05-17 19:10:49,255 INFO    HandlerThread:485892 [handler.py:handle_request_defer():170] handle defer: 2
2023-05-17 19:10:49,255 INFO    HandlerThread:485892 [system_monitor.py:finish():190] Stopping system monitor
2023-05-17 19:10:49,255 DEBUG   SystemMonitor:485892 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-05-17 19:10:49,255 DEBUG   SystemMonitor:485892 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-05-17 19:10:49,255 DEBUG   SystemMonitor:485892 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-05-17 19:10:49,256 INFO    HandlerThread:485892 [interfaces.py:finish():202] Joined cpu monitor
2023-05-17 19:10:49,256 INFO    HandlerThread:485892 [interfaces.py:finish():202] Joined disk monitor
2023-05-17 19:10:49,310 INFO    HandlerThread:485892 [interfaces.py:finish():202] Joined gpu monitor
2023-05-17 19:10:49,310 INFO    HandlerThread:485892 [interfaces.py:finish():202] Joined memory monitor
2023-05-17 19:10:49,310 INFO    HandlerThread:485892 [interfaces.py:finish():202] Joined network monitor
2023-05-17 19:10:49,311 DEBUG   SenderThread:485892 [sender.py:send_request():402] send_request: defer
2023-05-17 19:10:49,311 INFO    SenderThread:485892 [sender.py:send_request_defer():622] handle sender defer: 2
2023-05-17 19:10:49,311 INFO    SenderThread:485892 [sender.py:transition_state():626] send defer: 3
2023-05-17 19:10:49,311 DEBUG   SenderThread:485892 [sender.py:send():375] send: stats
2023-05-17 19:10:49,311 DEBUG   HandlerThread:485892 [handler.py:handle_request():144] handle_request: defer
2023-05-17 19:10:49,311 INFO    HandlerThread:485892 [handler.py:handle_request_defer():170] handle defer: 3
2023-05-17 19:10:49,311 DEBUG   SenderThread:485892 [sender.py:send_request():402] send_request: defer
2023-05-17 19:10:49,311 INFO    SenderThread:485892 [sender.py:send_request_defer():622] handle sender defer: 3
2023-05-17 19:10:49,311 INFO    SenderThread:485892 [sender.py:transition_state():626] send defer: 4
2023-05-17 19:10:49,311 DEBUG   HandlerThread:485892 [handler.py:handle_request():144] handle_request: defer
2023-05-17 19:10:49,312 INFO    HandlerThread:485892 [handler.py:handle_request_defer():170] handle defer: 4
2023-05-17 19:10:49,312 DEBUG   SenderThread:485892 [sender.py:send_request():402] send_request: defer
2023-05-17 19:10:49,312 INFO    SenderThread:485892 [sender.py:send_request_defer():622] handle sender defer: 4
2023-05-17 19:10:49,312 INFO    SenderThread:485892 [sender.py:transition_state():626] send defer: 5
2023-05-17 19:10:49,312 DEBUG   HandlerThread:485892 [handler.py:handle_request():144] handle_request: defer
2023-05-17 19:10:49,312 INFO    HandlerThread:485892 [handler.py:handle_request_defer():170] handle defer: 5
2023-05-17 19:10:49,312 DEBUG   SenderThread:485892 [sender.py:send():375] send: summary
2023-05-17 19:10:49,312 INFO    SenderThread:485892 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-17 19:10:49,312 DEBUG   SenderThread:485892 [sender.py:send_request():402] send_request: defer
2023-05-17 19:10:49,313 INFO    SenderThread:485892 [sender.py:send_request_defer():622] handle sender defer: 5
2023-05-17 19:10:49,313 INFO    SenderThread:485892 [sender.py:transition_state():626] send defer: 6
2023-05-17 19:10:49,313 DEBUG   HandlerThread:485892 [handler.py:handle_request():144] handle_request: defer
2023-05-17 19:10:49,313 INFO    HandlerThread:485892 [handler.py:handle_request_defer():170] handle defer: 6
2023-05-17 19:10:49,313 DEBUG   SenderThread:485892 [sender.py:send_request():402] send_request: defer
2023-05-17 19:10:49,313 INFO    SenderThread:485892 [sender.py:send_request_defer():622] handle sender defer: 6
2023-05-17 19:10:49,316 DEBUG   HandlerThread:485892 [handler.py:handle_request():144] handle_request: status_report
2023-05-17 19:10:49,594 INFO    SenderThread:485892 [sender.py:transition_state():626] send defer: 7
2023-05-17 19:10:49,595 DEBUG   HandlerThread:485892 [handler.py:handle_request():144] handle_request: defer
2023-05-17 19:10:49,595 INFO    HandlerThread:485892 [handler.py:handle_request_defer():170] handle defer: 7
2023-05-17 19:10:49,595 DEBUG   SenderThread:485892 [sender.py:send_request():402] send_request: defer
2023-05-17 19:10:49,595 INFO    SenderThread:485892 [sender.py:send_request_defer():622] handle sender defer: 7
2023-05-17 19:10:50,159 INFO    Thread-12 :485892 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/bile-itu/git/dbAlpha_hebb/wandb/run-20230517_191043-i4ueo0cf/files/config.yaml
2023-05-17 19:10:50,159 INFO    Thread-12 :485892 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/bile-itu/git/dbAlpha_hebb/wandb/run-20230517_191043-i4ueo0cf/files/wandb-summary.json
2023-05-17 19:10:50,255 DEBUG   HandlerThread:485892 [handler.py:handle_request():144] handle_request: poll_exit
2023-05-17 19:10:51,255 INFO    SenderThread:485892 [sender.py:transition_state():626] send defer: 8
2023-05-17 19:10:51,255 DEBUG   SenderThread:485892 [sender.py:send_request():402] send_request: poll_exit
2023-05-17 19:10:51,256 DEBUG   HandlerThread:485892 [handler.py:handle_request():144] handle_request: defer
2023-05-17 19:10:51,256 INFO    HandlerThread:485892 [handler.py:handle_request_defer():170] handle defer: 8
2023-05-17 19:10:51,256 DEBUG   SenderThread:485892 [sender.py:send_request():402] send_request: defer
2023-05-17 19:10:51,256 INFO    SenderThread:485892 [sender.py:send_request_defer():622] handle sender defer: 8
2023-05-17 19:10:51,265 INFO    SenderThread:485892 [sender.py:transition_state():626] send defer: 9
2023-05-17 19:10:51,265 DEBUG   HandlerThread:485892 [handler.py:handle_request():144] handle_request: defer
2023-05-17 19:10:51,265 INFO    HandlerThread:485892 [handler.py:handle_request_defer():170] handle defer: 9
2023-05-17 19:10:51,265 DEBUG   SenderThread:485892 [sender.py:send():375] send: artifact
2023-05-17 19:10:52,161 INFO    Thread-12 :485892 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/bile-itu/git/dbAlpha_hebb/wandb/run-20230517_191043-i4ueo0cf/files/output.log
2023-05-17 19:10:52,608 INFO    SenderThread:485892 [sender.py:send_artifact():1474] sent artifact job-https___github.com_Leung555_dbAlpha_hebb.git_training_dbalpha_FF.py - {'id': 'QXJ0aWZhY3Q6NDU4NDA3NzIy', 'digest': 'f37b8be8bcb3cc4172c85d61edd68ee6', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-https___github.com_Leung555_dbAlpha_hebb.git_training_dbalpha_FF.py', 'alias': 'latest'}, {'artifactCollectionName': 'job-https___github.com_Leung555_dbAlpha_hebb.git_training_dbalpha_FF.py', 'alias': 'v8'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjY3OTIzMzA4', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NDU4NDA3NzIy', 'versionIndex': 8}}, 'version': 'v8'}
2023-05-17 19:10:52,608 DEBUG   SenderThread:485892 [sender.py:send_request():402] send_request: defer
2023-05-17 19:10:52,608 INFO    SenderThread:485892 [sender.py:send_request_defer():622] handle sender defer: 9
2023-05-17 19:10:52,608 INFO    SenderThread:485892 [dir_watcher.py:finish():365] shutting down directory watcher
2023-05-17 19:10:52,679 WARNING StreamThr :485892 [internal.py:is_dead():414] Internal process exiting, parent pid 485869 disappeared
2023-05-17 19:10:52,680 ERROR   StreamThr :485892 [internal.py:wandb_internal():152] Internal process shutdown.
2023-05-17 19:10:53,162 INFO    SenderThread:485892 [dir_watcher.py:finish():395] scan: /home/bile-itu/git/dbAlpha_hebb/wandb/run-20230517_191043-i4ueo0cf/files
2023-05-17 19:10:53,162 INFO    SenderThread:485892 [dir_watcher.py:finish():409] scan save: /home/bile-itu/git/dbAlpha_hebb/wandb/run-20230517_191043-i4ueo0cf/files/output.log output.log
2023-05-17 19:10:53,162 INFO    SenderThread:485892 [dir_watcher.py:finish():409] scan save: /home/bile-itu/git/dbAlpha_hebb/wandb/run-20230517_191043-i4ueo0cf/files/wandb-summary.json wandb-summary.json
2023-05-17 19:10:53,166 INFO    SenderThread:485892 [dir_watcher.py:finish():409] scan save: /home/bile-itu/git/dbAlpha_hebb/wandb/run-20230517_191043-i4ueo0cf/files/config.yaml config.yaml
2023-05-17 19:10:53,166 INFO    SenderThread:485892 [dir_watcher.py:finish():409] scan save: /home/bile-itu/git/dbAlpha_hebb/wandb/run-20230517_191043-i4ueo0cf/files/wandb-metadata.json wandb-metadata.json
2023-05-17 19:10:53,166 INFO    SenderThread:485892 [dir_watcher.py:finish():409] scan save: /home/bile-itu/git/dbAlpha_hebb/wandb/run-20230517_191043-i4ueo0cf/files/requirements.txt requirements.txt
2023-05-17 19:10:53,166 INFO    SenderThread:485892 [sender.py:transition_state():626] send defer: 10
2023-05-17 19:10:53,166 INFO    SenderThread:485892 [sender.py:finish():1550] shutting down sender
2023-05-17 19:10:53,166 DEBUG   HandlerThread:485892 [handler.py:handle_request():144] handle_request: defer
2023-05-17 19:10:53,169 INFO    HandlerThread:485892 [handler.py:handle_request_defer():170] handle defer: 10
2023-05-17 19:10:53,169 INFO    HandlerThread:485892 [handler.py:finish():845] shutting down handler
2023-05-17 19:10:53,166 INFO    SenderThread:485892 [file_pusher.py:finish():167] shutting down file pusher
2023-05-17 19:10:53,169 INFO    WriterThread:485892 [datastore.py:close():298] close: /home/bile-itu/git/dbAlpha_hebb/wandb/run-20230517_191043-i4ueo0cf/run-i4ueo0cf.wandb
2023-05-17 19:10:53,170 INFO    SenderThread:485892 [file_pusher.py:join():172] waiting for file pusher
2023-05-17 19:10:53,801 INFO    wandb-upload_0:485892 [upload_job.py:push():137] Uploaded file /home/bile-itu/git/dbAlpha_hebb/wandb/run-20230517_191043-i4ueo0cf/files/output.log
2023-05-17 19:10:53,860 INFO    wandb-upload_1:485892 [upload_job.py:push():137] Uploaded file /home/bile-itu/git/dbAlpha_hebb/wandb/run-20230517_191043-i4ueo0cf/files/wandb-summary.json
2023-05-17 19:10:53,921 INFO    wandb-upload_2:485892 [upload_job.py:push():137] Uploaded file /home/bile-itu/git/dbAlpha_hebb/wandb/run-20230517_191043-i4ueo0cf/files/config.yaml
2023-05-17 19:10:53,995 INFO    wandb-upload_3:485892 [upload_job.py:push():137] Uploaded file /home/bile-itu/git/dbAlpha_hebb/wandb/run-20230517_191043-i4ueo0cf/files/requirements.txt
