2023-05-15 17:54:50,523 DEBUG   HandlerThread:2096671 [system_monitor.py:probe():210] {'os': 'Linux-5.19.0-41-generic-x86_64-with-glibc2.35', 'python': '3.10.6', 'heartbeatAt': '2023-05-15T15:54:50.515742', 'startedAt': '2023-05-15T15:54:49.851833', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/bile-itu/git/dbAlpha_hebb/eval_dbalpha_simple.py', 'codePath': 'eval_dbalpha_simple.py', 'git': {'remote': 'https://github.com/Leung555/dbAlpha_hebb.git', 'commit': 'ca63b8e3e36136d5d0ca7fdf87981adb3a6364ab'}, 'email': 'binggwong.l_s17@vistec.ac.th', 'root': '/home/bile-itu/git/dbAlpha_hebb', 'host': 'bileitu-workstation', 'username': 'bile-itu', 'executable': '/home/bile-itu/hebbian_env/bin/python', 'cpu_count': 4, 'cpu_count_logical': 8, 'cpu_freq': {'current': 3249.754375, 'min': 800.0, 'max': 4500.0}, 'cpu_freq_per_core': [{'current': 3280.417, 'min': 800.0, 'max': 4500.0}, {'current': 2999.895, 'min': 800.0, 'max': 4500.0}, {'current': 3157.688, 'min': 800.0, 'max': 4500.0}, {'current': 3354.814, 'min': 800.0, 'max': 4500.0}, {'current': 4200.0, 'min': 800.0, 'max': 4500.0}, {'current': 3005.191, 'min': 800.0, 'max': 4500.0}, {'current': 3000.006, 'min': 800.0, 'max': 4500.0}, {'current': 3000.024, 'min': 800.0, 'max': 4500.0}], 'disk': {'total': 456.8854446411133, 'used': 42.48870086669922}, 'gpu': 'NVIDIA GeForce RTX 2070', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 2070', 'memory_total': 8589934592}], 'memory': {'total': 31.220211029052734}}
2023-05-15 17:54:50,523 INFO    HandlerThread:2096671 [system_monitor.py:probe():211] Finished collecting system info
2023-05-15 17:54:50,523 INFO    HandlerThread:2096671 [system_monitor.py:probe():214] Publishing system info
2023-05-15 17:54:50,523 DEBUG   HandlerThread:2096671 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-05-15 17:54:50,523 DEBUG   HandlerThread:2096671 [system_info.py:_save_pip():67] Saving pip packages done
2023-05-15 17:54:50,523 INFO    HandlerThread:2096671 [system_monitor.py:probe():216] Finished publishing system info
2023-05-15 17:54:50,525 DEBUG   SenderThread:2096671 [sender.py:send():375] send: files
2023-05-15 17:54:50,525 INFO    SenderThread:2096671 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-05-15 17:54:50,529 DEBUG   HandlerThread:2096671 [handler.py:handle_request():144] handle_request: stop_status
2023-05-15 17:54:50,529 DEBUG   SenderThread:2096671 [sender.py:send_request():402] send_request: stop_status
2023-05-15 17:54:50,788 DEBUG   SenderThread:2096671 [sender.py:send():375] send: telemetry
2023-05-15 17:54:51,099 INFO    wandb-upload_0:2096671 [upload_job.py:push():137] Uploaded file /tmp/tmph3_r0ttswandb/u8e9z688-wandb-metadata.json
2023-05-15 17:54:51,352 INFO    Thread-12 :2096671 [dir_watcher.py:_on_file_created():278] file/dir created: /home/bile-itu/git/dbAlpha_hebb/wandb/run-20230515_175449-dhv9yh1s/files/requirements.txt
2023-05-15 17:54:51,353 INFO    Thread-12 :2096671 [dir_watcher.py:_on_file_created():278] file/dir created: /home/bile-itu/git/dbAlpha_hebb/wandb/run-20230515_175449-dhv9yh1s/files/wandb-summary.json
2023-05-15 17:54:51,353 INFO    Thread-12 :2096671 [dir_watcher.py:_on_file_created():278] file/dir created: /home/bile-itu/git/dbAlpha_hebb/wandb/run-20230515_175449-dhv9yh1s/files/wandb-metadata.json
2023-05-15 17:54:51,353 INFO    Thread-12 :2096671 [dir_watcher.py:_on_file_created():278] file/dir created: /home/bile-itu/git/dbAlpha_hebb/wandb/run-20230515_175449-dhv9yh1s/files/output.log
2023-05-15 17:54:53,352 INFO    Thread-12 :2096671 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/bile-itu/git/dbAlpha_hebb/wandb/run-20230515_175449-dhv9yh1s/files/output.log
2023-05-15 17:54:55,790 DEBUG   HandlerThread:2096671 [handler.py:handle_request():144] handle_request: status_report
2023-05-15 17:54:56,364 DEBUG   SenderThread:2096671 [sender.py:send():375] send: exit
2023-05-15 17:54:56,364 INFO    SenderThread:2096671 [sender.py:send_exit():598] handling exit code: 255
2023-05-15 17:54:56,364 INFO    SenderThread:2096671 [sender.py:send_exit():600] handling runtime: 5
2023-05-15 17:54:56,365 INFO    SenderThread:2096671 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-15 17:54:56,366 INFO    SenderThread:2096671 [sender.py:send_exit():606] send defer
2023-05-15 17:54:56,366 DEBUG   HandlerThread:2096671 [handler.py:handle_request():144] handle_request: defer
2023-05-15 17:54:56,366 INFO    HandlerThread:2096671 [handler.py:handle_request_defer():170] handle defer: 0
2023-05-15 17:54:56,366 DEBUG   SenderThread:2096671 [sender.py:send_request():402] send_request: defer
2023-05-15 17:54:56,366 INFO    SenderThread:2096671 [sender.py:send_request_defer():622] handle sender defer: 0
2023-05-15 17:54:56,366 INFO    SenderThread:2096671 [sender.py:transition_state():626] send defer: 1
2023-05-15 17:54:56,366 DEBUG   HandlerThread:2096671 [handler.py:handle_request():144] handle_request: defer
2023-05-15 17:54:56,366 INFO    HandlerThread:2096671 [handler.py:handle_request_defer():170] handle defer: 1
2023-05-15 17:54:56,366 DEBUG   SenderThread:2096671 [sender.py:send_request():402] send_request: defer
2023-05-15 17:54:56,366 INFO    SenderThread:2096671 [sender.py:send_request_defer():622] handle sender defer: 1
2023-05-15 17:54:56,366 INFO    SenderThread:2096671 [sender.py:transition_state():626] send defer: 2
2023-05-15 17:54:56,366 DEBUG   HandlerThread:2096671 [handler.py:handle_request():144] handle_request: defer
2023-05-15 17:54:56,366 INFO    HandlerThread:2096671 [handler.py:handle_request_defer():170] handle defer: 2
2023-05-15 17:54:56,366 INFO    HandlerThread:2096671 [system_monitor.py:finish():190] Stopping system monitor
2023-05-15 17:54:56,366 INFO    HandlerThread:2096671 [interfaces.py:finish():202] Joined cpu monitor
2023-05-15 17:54:56,367 DEBUG   SystemMonitor:2096671 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-05-15 17:54:56,367 DEBUG   SystemMonitor:2096671 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-05-15 17:54:56,367 DEBUG   SystemMonitor:2096671 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-05-15 17:54:56,367 INFO    HandlerThread:2096671 [interfaces.py:finish():202] Joined disk monitor
2023-05-15 17:54:56,401 INFO    HandlerThread:2096671 [interfaces.py:finish():202] Joined gpu monitor
2023-05-15 17:54:56,401 INFO    HandlerThread:2096671 [interfaces.py:finish():202] Joined memory monitor
2023-05-15 17:54:56,401 INFO    HandlerThread:2096671 [interfaces.py:finish():202] Joined network monitor
2023-05-15 17:54:56,402 DEBUG   SenderThread:2096671 [sender.py:send_request():402] send_request: defer
2023-05-15 17:54:56,402 INFO    SenderThread:2096671 [sender.py:send_request_defer():622] handle sender defer: 2
2023-05-15 17:54:56,402 INFO    SenderThread:2096671 [sender.py:transition_state():626] send defer: 3
2023-05-15 17:54:56,402 DEBUG   SenderThread:2096671 [sender.py:send():375] send: stats
2023-05-15 17:54:56,402 DEBUG   HandlerThread:2096671 [handler.py:handle_request():144] handle_request: defer
2023-05-15 17:54:56,402 INFO    HandlerThread:2096671 [handler.py:handle_request_defer():170] handle defer: 3
2023-05-15 17:54:56,402 DEBUG   SenderThread:2096671 [sender.py:send_request():402] send_request: defer
2023-05-15 17:54:56,402 INFO    SenderThread:2096671 [sender.py:send_request_defer():622] handle sender defer: 3
2023-05-15 17:54:56,402 INFO    SenderThread:2096671 [sender.py:transition_state():626] send defer: 4
2023-05-15 17:54:56,402 DEBUG   HandlerThread:2096671 [handler.py:handle_request():144] handle_request: defer
2023-05-15 17:54:56,402 INFO    HandlerThread:2096671 [handler.py:handle_request_defer():170] handle defer: 4
2023-05-15 17:54:56,403 DEBUG   SenderThread:2096671 [sender.py:send_request():402] send_request: defer
2023-05-15 17:54:56,403 INFO    SenderThread:2096671 [sender.py:send_request_defer():622] handle sender defer: 4
2023-05-15 17:54:56,403 INFO    SenderThread:2096671 [sender.py:transition_state():626] send defer: 5
2023-05-15 17:54:56,403 DEBUG   HandlerThread:2096671 [handler.py:handle_request():144] handle_request: defer
2023-05-15 17:54:56,403 INFO    HandlerThread:2096671 [handler.py:handle_request_defer():170] handle defer: 5
2023-05-15 17:54:56,403 DEBUG   SenderThread:2096671 [sender.py:send():375] send: summary
2023-05-15 17:54:56,403 INFO    SenderThread:2096671 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-05-15 17:54:56,403 DEBUG   SenderThread:2096671 [sender.py:send_request():402] send_request: defer
2023-05-15 17:54:56,403 INFO    SenderThread:2096671 [sender.py:send_request_defer():622] handle sender defer: 5
2023-05-15 17:54:56,403 INFO    SenderThread:2096671 [sender.py:transition_state():626] send defer: 6
2023-05-15 17:54:56,403 DEBUG   HandlerThread:2096671 [handler.py:handle_request():144] handle_request: defer
2023-05-15 17:54:56,403 INFO    HandlerThread:2096671 [handler.py:handle_request_defer():170] handle defer: 6
2023-05-15 17:54:56,403 DEBUG   SenderThread:2096671 [sender.py:send_request():402] send_request: defer
2023-05-15 17:54:56,404 INFO    SenderThread:2096671 [sender.py:send_request_defer():622] handle sender defer: 6
2023-05-15 17:54:56,406 DEBUG   HandlerThread:2096671 [handler.py:handle_request():144] handle_request: status_report
2023-05-15 17:54:56,638 INFO    SenderThread:2096671 [sender.py:transition_state():626] send defer: 7
2023-05-15 17:54:56,638 DEBUG   HandlerThread:2096671 [handler.py:handle_request():144] handle_request: defer
2023-05-15 17:54:56,638 INFO    HandlerThread:2096671 [handler.py:handle_request_defer():170] handle defer: 7
2023-05-15 17:54:56,639 DEBUG   SenderThread:2096671 [sender.py:send_request():402] send_request: defer
2023-05-15 17:54:56,639 INFO    SenderThread:2096671 [sender.py:send_request_defer():622] handle sender defer: 7
2023-05-15 17:54:57,329 DEBUG   HandlerThread:2096671 [handler.py:handle_request():144] handle_request: poll_exit
2023-05-15 17:54:57,360 INFO    Thread-12 :2096671 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/bile-itu/git/dbAlpha_hebb/wandb/run-20230515_175449-dhv9yh1s/files/wandb-summary.json
2023-05-15 17:54:57,361 INFO    Thread-12 :2096671 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/bile-itu/git/dbAlpha_hebb/wandb/run-20230515_175449-dhv9yh1s/files/output.log
2023-05-15 17:54:57,361 INFO    Thread-12 :2096671 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/bile-itu/git/dbAlpha_hebb/wandb/run-20230515_175449-dhv9yh1s/files/config.yaml
2023-05-15 17:54:58,871 WARNING StreamThr :2096671 [internal.py:is_dead():414] Internal process exiting, parent pid 2096646 disappeared
2023-05-15 17:54:58,871 ERROR   StreamThr :2096671 [internal.py:wandb_internal():152] Internal process shutdown.
2023-05-15 17:54:59,330 INFO    HandlerThread:2096671 [handler.py:finish():845] shutting down handler
2023-05-15 17:54:59,330 INFO    WriterThread:2096671 [datastore.py:close():298] close: /home/bile-itu/git/dbAlpha_hebb/wandb/run-20230515_175449-dhv9yh1s/run-dhv9yh1s.wandb
2023-05-15 17:54:59,362 INFO    Thread-12 :2096671 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/bile-itu/git/dbAlpha_hebb/wandb/run-20230515_175449-dhv9yh1s/files/output.log
2023-05-15 17:55:00,384 INFO    SenderThread:2096671 [sender.py:transition_state():626] send defer: 8
2023-05-15 17:55:00,384 INFO    SenderThread:2096671 [sender.py:finish():1550] shutting down sender
2023-05-15 17:55:00,384 INFO    SenderThread:2096671 [dir_watcher.py:finish():365] shutting down directory watcher
2023-05-15 17:55:01,364 INFO    SenderThread:2096671 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/bile-itu/git/dbAlpha_hebb/wandb/run-20230515_175449-dhv9yh1s/files/output.log
2023-05-15 17:55:01,365 INFO    SenderThread:2096671 [dir_watcher.py:finish():395] scan: /home/bile-itu/git/dbAlpha_hebb/wandb/run-20230515_175449-dhv9yh1s/files
2023-05-15 17:55:01,365 INFO    SenderThread:2096671 [dir_watcher.py:finish():409] scan save: /home/bile-itu/git/dbAlpha_hebb/wandb/run-20230515_175449-dhv9yh1s/files/output.log output.log
2023-05-15 17:55:01,366 INFO    SenderThread:2096671 [dir_watcher.py:finish():409] scan save: /home/bile-itu/git/dbAlpha_hebb/wandb/run-20230515_175449-dhv9yh1s/files/wandb-summary.json wandb-summary.json
2023-05-15 17:55:01,366 INFO    SenderThread:2096671 [dir_watcher.py:finish():409] scan save: /home/bile-itu/git/dbAlpha_hebb/wandb/run-20230515_175449-dhv9yh1s/files/config.yaml config.yaml
2023-05-15 17:55:01,374 INFO    SenderThread:2096671 [dir_watcher.py:finish():409] scan save: /home/bile-itu/git/dbAlpha_hebb/wandb/run-20230515_175449-dhv9yh1s/files/wandb-metadata.json wandb-metadata.json
2023-05-15 17:55:01,375 INFO    SenderThread:2096671 [dir_watcher.py:finish():409] scan save: /home/bile-itu/git/dbAlpha_hebb/wandb/run-20230515_175449-dhv9yh1s/files/requirements.txt requirements.txt
2023-05-15 17:55:01,375 INFO    SenderThread:2096671 [file_pusher.py:finish():167] shutting down file pusher
2023-05-15 17:55:01,375 INFO    SenderThread:2096671 [file_pusher.py:join():172] waiting for file pusher
2023-05-15 17:55:01,874 INFO    wandb-upload_1:2096671 [upload_job.py:push():137] Uploaded file /home/bile-itu/git/dbAlpha_hebb/wandb/run-20230515_175449-dhv9yh1s/files/wandb-summary.json
2023-05-15 17:55:01,952 INFO    wandb-upload_0:2096671 [upload_job.py:push():137] Uploaded file /home/bile-itu/git/dbAlpha_hebb/wandb/run-20230515_175449-dhv9yh1s/files/output.log
2023-05-15 17:55:02,202 INFO    wandb-upload_3:2096671 [upload_job.py:push():137] Uploaded file /home/bile-itu/git/dbAlpha_hebb/wandb/run-20230515_175449-dhv9yh1s/files/requirements.txt
2023-05-15 17:55:02,204 INFO    wandb-upload_2:2096671 [upload_job.py:push():137] Uploaded file /home/bile-itu/git/dbAlpha_hebb/wandb/run-20230515_175449-dhv9yh1s/files/config.yaml
